artistName,collectionName,artworkUrl100,releaseDate,trackCount,primaryGenreName,artworkUrl
Taylor Swift,Red,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/25/0d/7e/250d7e42-3a2f-19ac-f865-f1e04a4a1f97/12UMDIM01007.rgb.jpg/100x100bb.jpg,2012-01-01,17,Country,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/25/0d/7e/250d7e42-3a2f-19ac-f865-f1e04a4a1f97/12UMDIM01007.rgb.jpg/600x600bb.jpg
Taylor Swift,Today Was a Fairytale - Single,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/51/98/fa/5198fa72-4ee3-ac6f-4af0-a7adb44462cb/00843930037759.rgb.jpg/100x100bb.jpg,2011-02-15,1,Country,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/51/98/fa/5198fa72-4ee3-ac6f-4af0-a7adb44462cb/00843930037759.rgb.jpg/600x600bb.jpg
Taylor Swift,Speak Now - World Tour Live,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/9b/0c/f1/9b0cf19d-a19e-1d54-0775-9d90a63b3419/00843930006021.rgb.jpg/100x100bb.jpg,2011-01-01,17,Country,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/9b/0c/f1/9b0cf19d-a19e-1d54-0775-9d90a63b3419/00843930006021.rgb.jpg/600x600bb.jpg
Taylor Swift,"Safe & Sound (From ""The Hunger Games"" Soundtrack) [feat. The Civil Wars] - Single",https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/83/20/f1/8320f10b-2a16-c8bc-ad2c-af95cefc73cb/11UMGIM52798.rgb.jpg/100x100bb.jpg,2011-01-01,1,Pop,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/83/20/f1/8320f10b-2a16-c8bc-ad2c-af95cefc73cb/11UMGIM52798.rgb.jpg/600x600bb.jpg
Taylor Swift,Speak Now,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/d4/23/57/d423579f-24f7-5c82-ed10-fbfd21ceef25/10UMDIM00487.rgb.jpg/100x100bb.jpg,2010-10-25,15,Country,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/d4/23/57/d423579f-24f7-5c82-ed10-fbfd21ceef25/10UMDIM00487.rgb.jpg/600x600bb.jpg
Taylor Swift,Speak Now (Deluxe Edition),https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/cc/4c/9b/cc4c9b86-1ff8-09bb-4d1f-1069cbacbc87/17UM1IM06953.rgb.jpg/100x100bb.jpg,2010-10-25,20,Country,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/cc/4c/9b/cc4c9b86-1ff8-09bb-4d1f-1069cbacbc87/17UM1IM06953.rgb.jpg/600x600bb.jpg
Taylor Swift,You're Not Sorry (CSI Remix) - Single,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/52/d9/e3/52d9e34c-ef4b-0779-51e5-3c22174c04fe/20OPBMR01181.rgb.jpg/100x100bb.jpg,2009-03-05,1,Country,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/52/d9/e3/52d9e34c-ef4b-0779-51e5-3c22174c04fe/20OPBMR01181.rgb.jpg/600x600bb.jpg
Taylor Swift,Love Story (Digital Dog Remix) - Single,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/bc/6c/b9/bc6cb9c5-f487-f94e-1a82-d6e5c46b666a/20OPBMR01180.rgb.jpg/100x100bb.jpg,2009-02-25,1,Country,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/bc/6c/b9/bc6cb9c5-f487-f94e-1a82-d6e5c46b666a/20OPBMR01180.rgb.jpg/600x600bb.jpg
Taylor Swift,Love Story (Pop Mix) - Single,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/5e/08/3e/5e083eda-2d1f-8365-6866-99be89e33e90/20OPBMR01179.rgb.jpg/100x100bb.jpg,2009-01-06,1,Country,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/5e/08/3e/5e083eda-2d1f-8365-6866-99be89e33e90/20OPBMR01179.rgb.jpg/600x600bb.jpg
Taylor Swift,Fearless,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/cb/6e/a7/cb6ea70a-6cb8-89a0-4da7-91e2d04a7bba/08PNDIM05386.rgb.jpg/100x100bb.jpg,2008-11-11,14,Country,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/cb/6e/a7/cb6ea70a-6cb8-89a0-4da7-91e2d04a7bba/08PNDIM05386.rgb.jpg/600x600bb.jpg
Taylor Swift,Fearless (Platinum Edition),https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/59/dc/cb/59dccbb0-73f9-701e-7b5b-58c902ddfe68/09UMDIM00338.rgb.jpg/100x100bb.jpg,2008-11-11,29,Country,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/59/dc/cb/59dccbb0-73f9-701e-7b5b-58c902ddfe68/09UMDIM00338.rgb.jpg/600x600bb.jpg
Taylor Swift,iTunes Live from SoHo,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/e1/ef/01/e1ef0155-6e87-f7c8-716b-d1d2114dcd5a/00843930000661.rgb.jpg/100x100bb.jpg,2007-01-01,8,Country,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/e1/ef/01/e1ef0155-6e87-f7c8-716b-d1d2114dcd5a/00843930000661.rgb.jpg/600x600bb.jpg
Taylor Swift,Taylor Swift (Bonus Track Version),https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/be/e1/48/bee148d6-d16c-d8f7-0173-d6cf6d684aa1/08PNDIM00678.rgb.jpg/100x100bb.jpg,2006-10-24,15,Country,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/be/e1/48/bee148d6-d16c-d8f7-0173-d6cf6d684aa1/08PNDIM00678.rgb.jpg/600x600bb.jpg
Taylor Swift,Taylor Swift,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/d0/f1/e0/d0f1e04e-a58c-7dc8-15d2-79c62dd94e5a/06PNDIM00825.rgb.jpg/100x100bb.jpg,2006-10-24,11,Country,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/d0/f1/e0/d0f1e04e-a58c-7dc8-15d2-79c62dd94e5a/06PNDIM00825.rgb.jpg/600x600bb.jpg
Red Hot Chili Peppers,The Shape I'm Takin' - Single,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/83/2a/0c/832a0c19-dcfe-7680-faa0-5e76761a9636/054391779298.jpg/100x100bb.jpg,2022-11-25,1,Alternative,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/83/2a/0c/832a0c19-dcfe-7680-faa0-5e76761a9636/054391779298.jpg/600x600bb.jpg
Red Hot Chili Peppers,Nerve Flip - Single,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/ca/d8/b0/cad8b04c-a537-3a95-2d0f-17a550e81e2e/054391889010.jpg/100x100bb.jpg,2022-06-03,1,Alternative,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/ca/d8/b0/cad8b04c-a537-3a95-2d0f-17a550e81e2e/054391889010.jpg/600x600bb.jpg
Red Hot Chili Peppers,The Getaway,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/22/3e/ed/223eedeb-3ad1-2bd8-c863-ab6fb39d658a/093624920137.jpg/100x100bb.jpg,2016-06-17,13,Alternative,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/22/3e/ed/223eedeb-3ad1-2bd8-c863-ab6fb39d658a/093624920137.jpg/600x600bb.jpg
Red Hot Chili Peppers,Hanalei / Open/Close - Single,https://is1-ssl.mzstatic.com/image/thumb/Music4/v4/9f/60/b1/9f60b1e0-6d61-ed3a-62c0-4dbddfaac595/054391975591.jpg/100x100bb.jpg,2013-07-23,2,Alternative,https://is1-ssl.mzstatic.com/image/thumb/Music4/v4/9f/60/b1/9f60b1e0-6d61-ed3a-62c0-4dbddfaac595/054391975591.jpg/600x600bb.jpg
Red Hot Chili Peppers,Catch My Death / How It Ends - Single,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/a0/c0/6f/a0c06f8b-255d-8269-608c-b832373573cd/054391975690.jpg/100x100bb.jpg,2013-07-23,2,Alternative,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/a0/c0/6f/a0c06f8b-255d-8269-608c-b832373573cd/054391975690.jpg/600x600bb.jpg
Red Hot Chili Peppers,This Is the Kitt / Brave from Afar - Single,https://is1-ssl.mzstatic.com/image/thumb/Music6/v4/82/09/0b/82090ba0-ad7a-f4a0-f281-1d03711923d9/054391975638.jpg/100x100bb.jpg,2013-07-23,2,Alternative,https://is1-ssl.mzstatic.com/image/thumb/Music6/v4/82/09/0b/82090ba0-ad7a-f4a0-f281-1d03711923d9/054391975638.jpg/600x600bb.jpg
Red Hot Chili Peppers,In Love Dying - Single,https://is1-ssl.mzstatic.com/image/thumb/Music/v4/46/00/5b/46005b47-1a76-0abe-a5fc-abe291c1cb1f/054391976055.jpg/100x100bb.jpg,2013-02-01,1,Alternative,https://is1-ssl.mzstatic.com/image/thumb/Music/v4/46/00/5b/46005b47-1a76-0abe-a5fc-abe291c1cb1f/054391976055.jpg/600x600bb.jpg
Red Hot Chili Peppers,The Sunset Sleeps / Hometown Gypsy - Single,https://is1-ssl.mzstatic.com/image/thumb/Music/v4/7f/72/c4/7f72c45f-5979-7587-19cd-aa2ee47295ff/054391976086.jpg/100x100bb.jpg,2012-11-02,2,Alternative,https://is1-ssl.mzstatic.com/image/thumb/Music/v4/7f/72/c4/7f72c45f-5979-7587-19cd-aa2ee47295ff/054391976086.jpg/600x600bb.jpg
Red Hot Chili Peppers,Never Is a Long Time / Love of Your Life - Single,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/5e/f5/38/5ef53871-af97-83fa-5d45-529997abc2e0/054391976093.jpg/100x100bb.jpg,2012-09-28,2,Alternative,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/5e/f5/38/5ef53871-af97-83fa-5d45-529997abc2e0/054391976093.jpg/600x600bb.jpg
Red Hot Chili Peppers,Magpies On Fire / Victorian Machinery - Single,https://is1-ssl.mzstatic.com/image/thumb/Music/v4/5e/91/7b/5e917bb6-d8e2-b8d1-7f1f-912f14418ea2/054391976109.jpg/100x100bb.jpg,2012-09-07,2,Alternative,https://is1-ssl.mzstatic.com/image/thumb/Music/v4/5e/91/7b/5e917bb6-d8e2-b8d1-7f1f-912f14418ea2/054391976109.jpg/600x600bb.jpg
Red Hot Chili Peppers,Strange Man / Long Progression - Single,https://is1-ssl.mzstatic.com/image/thumb/Music/v4/a3/7a/a9/a37aa905-0e4b-9836-dd37-77ac49674789/054391976116.jpg/100x100bb.jpg,2012-08-07,2,Alternative,https://is1-ssl.mzstatic.com/image/thumb/Music/v4/a3/7a/a9/a37aa905-0e4b-9836-dd37-77ac49674789/054391976116.jpg/600x600bb.jpg
Red Hot Chili Peppers,Rock & Roll Hall of Fame Covers - EP,https://is1-ssl.mzstatic.com/image/thumb/Music/v4/62/84/ec/6284ec7e-ba57-92f6-3be4-e79f76c3d0a3/093624950950.jpg/100x100bb.jpg,2012-05-01,6,Alternative,https://is1-ssl.mzstatic.com/image/thumb/Music/v4/62/84/ec/6284ec7e-ba57-92f6-3be4-e79f76c3d0a3/093624950950.jpg/600x600bb.jpg
Red Hot Chili Peppers,Tell Me Baby - EP,https://is1-ssl.mzstatic.com/image/thumb/Features/v4/9c/9a/1f/9c9a1f76-baf6-9193-6140-8a66d7d576d9/dj.hvcensfr.jpg/100x100bb.jpg,2006-12-19,4,Alternative,https://is1-ssl.mzstatic.com/image/thumb/Features/v4/9c/9a/1f/9c9a1f76-baf6-9193-6140-8a66d7d576d9/dj.hvcensfr.jpg/600x600bb.jpg
Red Hot Chili Peppers,Snow (Hey Oh) - Single,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/2a/24/8e/2a248e94-2b8e-3745-906a-084837c0d547/mzi.xeoqdinh.jpg/100x100bb.jpg,2006-11-20,4,Alternative,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/2a/24/8e/2a248e94-2b8e-3745-906a-084837c0d547/mzi.xeoqdinh.jpg/600x600bb.jpg
Red Hot Chili Peppers,iTunes Originals: Red Hot Chili Peppers,https://is1-ssl.mzstatic.com/image/thumb/Music/e6/42/c5/mzi.qdkdvmtf.jpg/100x100bb.jpg,2006-09-12,23,Alternative,https://is1-ssl.mzstatic.com/image/thumb/Music/e6/42/c5/mzi.qdkdvmtf.jpg/600x600bb.jpg
Red Hot Chili Peppers,Stadium Arcadium,https://is1-ssl.mzstatic.com/image/thumb/Music5/v4/5e/49/35/5e493511-d87b-5aa2-b379-30fffbae902b/093624932154.jpg/100x100bb.jpg,2006-05-09,28,Alternative,https://is1-ssl.mzstatic.com/image/thumb/Music5/v4/5e/49/35/5e493511-d87b-5aa2-b379-30fffbae902b/093624932154.jpg/600x600bb.jpg
Red Hot Chili Peppers,Dani California - EP,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/b3/c7/92/b3c79219-56da-c92d-2d3d-251d2f0311da/mzi.uftybaxp.jpg/100x100bb.jpg,2006-04-03,4,Alternative,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/b3/c7/92/b3c79219-56da-c92d-2d3d-251d2f0311da/mzi.uftybaxp.jpg/600x600bb.jpg
Red Hot Chili Peppers,Greatest Hits,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/94/d4/24/94d42473-eb0e-229b-dd84-900a1874a91d/093624931980.jpg/100x100bb.jpg,2003-11-18,16,Alternative,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/94/d4/24/94d42473-eb0e-229b-dd84-900a1874a91d/093624931980.jpg/600x600bb.jpg
Red Hot Chili Peppers,The Videos,https://is1-ssl.mzstatic.com/image/thumb/Music/08/8f/0b/mzi.lbejlbmn.jpg/100x100bb.jpg,2003-11-18,16,Alternative,https://is1-ssl.mzstatic.com/image/thumb/Music/08/8f/0b/mzi.lbejlbmn.jpg/600x600bb.jpg
Red Hot Chili Peppers,Higher Ground / If You Want Me To Stay - EP,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/f9/ff/09/f9ff09e5-067f-32fa-a5b8-58ebb7591f3f/093624816751.jpg/100x100bb.jpg,1992-01-01,6,Rock,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/f9/ff/09/f9ff09e5-067f-32fa-a5b8-58ebb7591f3f/093624816751.jpg/600x600bb.jpg
Red Hot Chili Peppers,Higher Ground - Single,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/ff/08/e2/ff08e211-09cf-c541-06dd-0566b97c3058/054391213013.jpg/100x100bb.jpg,1989-01-01,2,Alternative,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/ff/08/e2/ff08e211-09cf-c541-06dd-0566b97c3058/054391213013.jpg/600x600bb.jpg
